event-id,visible,timestamp,location-long,location-lat,gps:dop,gps:fix-type,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
11952926629,true,2007-08-10 03:01:48.000,-112.1600609,56.164418,8.0,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926630,true,2007-08-10 05:01:44.000,-112.1689199,56.1388899,2.4,2,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926631,true,2007-08-10 07:00:54.000,-112.1774672,56.1204977,2.4,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926632,true,2007-08-10 09:00:54.000,-112.2592555,56.106326,4.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926633,true,2007-08-10 11:02:41.000,-112.2653033,56.0750595,3.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926634,true,2007-08-10 17:00:55.000,-112.2676523,56.0753469,6.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926635,true,2007-08-10 19:00:53.000,-112.2637077,56.0731842,4.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926636,true,2007-08-10 21:00:55.000,-112.2660163,56.0770961,4.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926637,true,2007-08-10 23:02:11.000,-112.2661561,56.0771277,3.0,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926638,true,2007-08-11 03:01:24.000,-112.2660548,56.0771459,3.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926639,true,2007-08-11 07:01:40.000,-112.2628242,56.0754425,1.8,2,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926640,true,2007-08-11 11:02:22.000,-112.2630397,56.0753531,4.2,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926641,true,2007-08-11 13:01:25.000,-112.2675807,56.0753645,3.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926642,true,2007-08-11 17:01:47.000,-112.2591986,56.0882902,4.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926643,true,2007-08-11 19:01:04.000,-112.2017605,56.1618295,2.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926644,true,2007-08-11 21:01:57.000,-112.1409009,56.1794675,6.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926645,true,2007-08-11 23:00:55.000,-112.143621,56.1815407,3.2,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926646,true,2007-08-12 05:02:40.000,-112.23303,56.2079491,4.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926647,true,2007-08-12 11:01:13.000,-112.2379501,56.2076739,3.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926648,true,2007-08-12 15:01:51.000,-112.2366668,56.2080364,4.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926649,true,2007-08-12 19:03:11.000,-112.2362804,56.2079878,3.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926650,true,2007-08-12 21:02:24.000,-112.2366355,56.2079643,2.8,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926651,true,2007-08-12 23:02:23.000,-112.2365732,56.2081071,2.6,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926652,true,2007-08-13 07:00:54.000,-112.2331189,56.2076622,7.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926653,true,2007-08-13 11:02:43.000,-112.2968489,56.1823451,3.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926654,true,2007-08-13 17:01:23.000,-112.2962005,56.1830039,5.0,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926655,true,2007-08-13 21:01:31.000,-112.2783389,56.1646047,3.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926656,true,2007-08-13 23:02:24.000,-112.2531801,56.1493379,5.0,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926657,true,2007-08-14 01:01:42.000,-112.2516997,56.1472025,7.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926658,true,2007-08-14 03:02:26.000,-112.2518046,56.1472679,8.0,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926659,true,2007-08-14 05:01:49.000,-112.2590692,56.1464555,9.2,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926660,true,2007-08-14 07:02:45.000,-112.259099,56.1464498,7.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926661,true,2007-08-14 15:02:51.000,-112.272195,56.0972749,3.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926662,true,2007-08-14 17:01:46.000,-112.263899,56.075338,3.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926663,true,2007-08-14 19:02:22.000,-112.2631822,56.0735568,3.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926664,true,2007-08-14 21:03:10.000,-112.2635329,56.0736543,4.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926665,true,2007-08-14 23:01:15.000,-112.2621467,56.0756945,8.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926666,true,2007-08-15 03:00:50.000,-112.2678219,56.0753428,3.8,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926667,true,2007-08-15 05:01:24.000,-112.2314738,56.1244899,7.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926668,true,2007-08-15 09:02:13.000,-112.2108875,56.2091986,2.6,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926669,true,2007-08-15 15:01:45.000,-112.2328946,56.2075968,3.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926670,true,2007-08-15 17:01:23.000,-112.2245855,56.2093862,3.2,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926671,true,2007-08-15 19:01:43.000,-112.2287581,56.2093567,3.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926672,true,2007-08-15 21:01:39.000,-112.209025,56.2061158,5.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926673,true,2007-08-16 01:01:40.000,-112.176898,56.1723868,2.0,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926674,true,2007-08-16 03:01:11.000,-112.157708,56.1426678,5.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926675,true,2007-08-16 05:01:24.000,-112.1744005,56.1245776,6.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926676,true,2007-08-16 07:00:54.000,-112.2373467,56.098533,7.2,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926677,true,2007-08-16 09:00:54.000,-112.2578911,56.0973843,3.6,3,7,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926678,true,2007-08-16 13:02:52.000,-112.2631227,56.0768698,5.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926679,true,2007-08-16 15:01:45.000,-112.2629903,56.0768084,3.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926680,true,2007-08-16 17:00:48.000,-112.264888,56.0754159,5.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926681,true,2007-08-16 19:02:07.000,-112.26646,56.0740438,15.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926682,true,2007-08-16 23:01:24.000,-112.2676313,56.075256,5.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926683,true,2007-08-17 01:01:01.000,-112.2651165,56.0791048,2.0,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926684,true,2007-08-17 03:02:54.000,-112.2726433,56.0953723,3.4,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926685,true,2007-08-17 05:01:12.000,-112.2719028,56.097121,5.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926686,true,2007-08-17 07:00:48.000,-112.2763436,56.1065037,9.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926687,true,2007-08-17 09:01:45.000,-112.276125,56.1070994,3.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926688,true,2007-08-17 11:01:44.000,-112.2540992,56.1484794,3.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926689,true,2007-08-17 17:01:41.000,-112.2967067,56.1935507,4.0,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926690,true,2007-08-17 19:02:06.000,-112.3651003,56.2298316,3.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926691,true,2007-08-17 21:01:24.000,-112.3527335,56.2450187,5.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926692,true,2007-08-17 23:02:12.000,-112.3393922,56.2398107,14.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926693,true,2007-08-18 05:01:00.000,-112.3403376,56.2391595,5.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926694,true,2007-08-18 09:03:04.000,-112.3432815,56.2389392,12.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926695,true,2007-08-18 19:02:56.000,-112.3561773,56.2400866,12.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926696,true,2007-08-18 21:00:53.000,-112.3660447,56.2295693,5.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926697,true,2007-08-19 03:02:52.000,-112.3940169,56.2277,4.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926698,true,2007-08-19 19:02:34.000,-112.3622747,56.2392164,7.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926699,true,2007-08-20 05:01:17.000,-112.3512574,56.2457716,5.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926700,true,2007-08-20 09:01:41.000,-112.3684859,56.2243603,6.0,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926701,true,2007-08-20 13:02:38.000,-112.3902987,56.2268191,2.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926702,true,2007-08-21 01:01:46.000,-112.3615514,56.1898268,3.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926703,true,2007-08-21 17:03:07.000,-112.3674312,56.2296221,2.0,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926704,true,2007-08-21 21:00:49.000,-112.3417551,56.2015305,3.0,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926705,true,2007-08-21 23:02:24.000,-112.3414555,56.2015318,5.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926706,true,2007-08-22 03:02:46.000,-112.3387522,56.1786175,3.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926707,true,2007-08-22 05:03:07.000,-112.3529845,56.1768093,5.6,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926708,true,2007-08-22 07:03:09.000,-112.3567424,56.1763827,12.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926709,true,2007-08-22 23:01:52.000,-112.3047986,56.2563391,5.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926710,true,2007-08-23 13:02:54.000,-112.2929947,56.2656949,2.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926711,true,2007-08-23 21:03:05.000,-112.2552635,56.2960719,7.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926712,true,2007-08-24 03:02:45.000,-112.2660321,56.2905695,3.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926713,true,2007-08-24 05:01:21.000,-112.2661673,56.290634,4.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926714,true,2007-08-24 15:01:40.000,-112.2663352,56.2909735,4.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926715,true,2007-08-24 19:02:18.000,-112.2394043,56.30148,6.8,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926716,true,2007-08-24 21:02:16.000,-112.2650516,56.3158915,5.0,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926717,true,2007-08-24 23:01:24.000,-112.2653308,56.3153817,8.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926718,true,2007-08-25 13:03:11.000,-112.2620172,56.3162961,5.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926719,true,2007-08-25 15:01:52.000,-112.2657651,56.3122696,10.6,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926720,true,2007-08-26 17:00:55.000,-112.2694227,56.293072,2.4,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926721,true,2007-08-26 19:02:41.000,-112.2690181,56.2924061,2.4,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926722,true,2007-08-26 21:02:20.000,-112.2281544,56.3069202,2.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926723,true,2007-08-27 01:02:57.000,-112.2687861,56.2918067,11.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926724,true,2007-08-27 05:01:52.000,-112.2590132,56.2927643,6.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926725,true,2007-08-27 15:02:11.000,-112.3004956,56.2725683,6.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926726,true,2007-08-28 01:02:51.000,-112.2835564,56.271267,8.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926727,true,2007-08-28 03:03:03.000,-112.3360712,56.2370199,2.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926728,true,2007-08-28 05:01:27.000,-112.3485794,56.2336842,3.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926729,true,2007-08-28 11:01:48.000,-112.3668504,56.2303546,2.4,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926730,true,2007-08-28 13:02:22.000,-112.3666357,56.229811,3.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926731,true,2007-08-28 17:01:38.000,-112.3607172,56.2163976,2.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926732,true,2007-08-28 23:03:05.000,-112.3602518,56.2163299,2.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926733,true,2007-08-29 17:03:07.000,-112.3576896,56.2175376,4.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926734,true,2007-08-30 03:01:50.000,-112.3483186,56.2310318,3.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926735,true,2007-08-30 11:02:36.000,-112.3237148,56.2090793,3.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926736,true,2007-08-30 13:03:02.000,-112.2271457,56.2074523,2.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926737,true,2007-08-30 15:02:24.000,-112.2302844,56.2098599,4.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926738,true,2007-08-30 17:02:49.000,-112.2273477,56.207658,2.0,3,7,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926739,true,2007-08-30 23:01:47.000,-112.2273273,56.2075392,3.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926740,true,2007-08-31 05:00:53.000,-112.2274911,56.2079429,3.8,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926741,true,2007-08-31 07:02:54.000,-112.2269307,56.2076224,5.0,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926742,true,2007-08-31 09:02:12.000,-112.2328499,56.2074305,3.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926743,true,2007-08-31 15:02:23.000,-112.2791177,56.1879685,8.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926744,true,2007-08-31 17:02:09.000,-112.3426942,56.1855653,9.2,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926745,true,2007-09-01 01:02:41.000,-112.389459,56.2100809,5.0,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926746,true,2007-09-01 05:01:23.000,-112.3577965,56.2175984,2.8,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926747,true,2007-09-01 09:02:44.000,-112.3575651,56.2175587,2.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926748,true,2007-09-01 17:01:33.000,-112.2754828,56.3001185,3.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926749,true,2007-09-02 03:03:06.000,-112.2684102,56.2927408,24.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926750,true,2007-09-02 07:01:29.000,-112.2692082,56.2923005,3.2,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926751,true,2007-09-02 09:01:56.000,-112.2694706,56.292722,9.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926752,true,2007-09-02 17:03:04.000,-112.2516493,56.3203036,10.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926753,true,2007-09-02 19:00:58.000,-112.2719712,56.2991751,2.2,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926754,true,2007-09-03 03:01:54.000,-112.2708275,56.2929087,9.0,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926755,true,2007-09-03 09:02:18.000,-112.2714122,56.292519,6.0,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926756,true,2007-09-03 11:01:29.000,-112.2712838,56.2925813,3.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926757,true,2007-09-03 15:02:39.000,-112.2000729,56.2875102,5.0,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926758,true,2007-09-03 17:03:06.000,-112.1845896,56.2308414,5.6,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926759,true,2007-09-03 19:02:48.000,-112.2279544,56.2074958,4.2,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926760,true,2007-09-03 23:01:23.000,-112.2284721,56.2091147,3.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926761,true,2007-09-04 03:01:14.000,-112.229083,56.2089388,19.6,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926762,true,2007-09-04 05:02:42.000,-112.2292543,56.2091324,3.6,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926763,true,2007-09-04 09:01:55.000,-112.2288333,56.2092729,7.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926764,true,2007-09-04 11:01:52.000,-112.2286036,56.2091159,2.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926765,true,2007-09-05 03:01:24.000,-112.4529027,56.2012034,14.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926766,true,2007-09-05 15:03:05.000,-112.493249,56.2183596,11.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926767,true,2007-09-05 17:02:12.000,-112.4039966,56.2365231,3.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926768,true,2007-09-05 23:01:49.000,-112.3763415,56.2650157,12.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926769,true,2007-09-06 01:01:54.000,-112.3753758,56.2670608,2.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926770,true,2007-09-06 03:03:07.000,-112.304912,56.3088137,3.0,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926771,true,2007-09-06 05:00:54.000,-112.270119,56.2931096,3.8,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926772,true,2007-09-06 13:02:41.000,-112.2692739,56.2931705,3.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926773,true,2007-09-06 15:03:00.000,-112.2694309,56.2932395,2.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926774,true,2007-09-06 21:02:47.000,-112.2388283,56.3310963,3.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926775,true,2007-09-07 03:02:44.000,-112.269365,56.2933087,6.0,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926776,true,2007-09-07 07:01:52.000,-112.2369511,56.2952601,3.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926777,true,2007-09-07 11:01:23.000,-112.231644,56.2839046,3.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926778,true,2007-09-07 13:01:52.000,-112.2317044,56.2839186,2.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926779,true,2007-09-07 15:01:49.000,-112.2361348,56.2762268,9.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926780,true,2007-09-07 17:02:42.000,-112.2502071,56.2690165,2.6,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926781,true,2007-09-07 19:00:48.000,-112.2494691,56.2718888,4.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926782,true,2007-09-07 21:01:06.000,-112.246448,56.2742446,4.2,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926783,true,2007-09-07 23:01:15.000,-112.2461764,56.2741047,3.6,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926784,true,2007-09-08 03:01:51.000,-112.2641958,56.3006992,2.4,2,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926785,true,2007-09-08 05:02:50.000,-112.2422894,56.2753102,13.2,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926786,true,2007-09-08 07:01:11.000,-112.2504039,56.268621,4.8,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926787,true,2007-09-08 09:00:53.000,-112.2502614,56.2686466,4.0,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926788,true,2007-09-08 11:02:18.000,-112.2502668,56.268733,5.0,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926789,true,2007-09-08 13:00:51.000,-112.3056842,56.2576442,8.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926790,true,2007-09-08 15:02:37.000,-112.331277,56.2441246,2.0,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926791,true,2007-09-08 17:01:24.000,-112.3311534,56.243884,4.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926792,true,2007-09-08 21:01:55.000,-112.351212,56.2293681,6.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926793,true,2007-09-09 01:02:24.000,-112.4283621,56.1914673,3.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926794,true,2007-09-09 03:01:52.000,-112.4241689,56.1865821,21.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926795,true,2007-09-09 09:02:44.000,-112.35337,56.1780482,6.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926796,true,2007-09-09 23:03:02.000,-112.3844979,56.2242064,2.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926797,true,2007-09-10 03:03:12.000,-112.4386789,56.1965694,13.2,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926798,true,2007-09-10 05:01:53.000,-112.380853,56.2176207,10.6,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926799,true,2007-09-10 17:02:22.000,-112.34203,56.2347844,4.2,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926800,true,2007-09-10 21:03:06.000,-112.3402066,56.2382073,4.0,2,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926801,true,2007-09-11 03:01:42.000,-112.3417836,56.2396777,6.8,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926802,true,2007-09-11 13:03:07.000,-112.3663059,56.2254104,4.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926803,true,2007-09-11 17:03:07.000,-112.3622217,56.2366041,3.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926804,true,2007-09-11 19:02:18.000,-112.3268338,56.2465609,15.8,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926805,true,2007-09-11 23:01:54.000,-112.326521,56.2469376,7.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926806,true,2007-09-12 01:01:40.000,-112.32648,56.2467476,6.0,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926807,true,2007-09-12 03:00:54.000,-112.3266036,56.2467687,6.4,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926808,true,2007-09-12 05:03:10.000,-112.3243151,56.245885,2.6,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926809,true,2007-09-12 07:01:24.000,-112.3244824,56.2459997,4.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926810,true,2007-09-12 23:02:49.000,-112.3276655,56.2478389,10.2,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926811,true,2007-09-13 01:01:52.000,-112.3256322,56.2470772,5.0,3,4,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926812,true,2007-09-13 11:01:52.000,-112.3278121,56.2472654,4.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926813,true,2007-09-13 13:01:42.000,-112.3304039,56.2477817,7.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926814,true,2007-09-13 17:03:07.000,-112.3315319,56.2472373,2.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926815,true,2007-09-14 01:02:40.000,-112.3562198,56.2407962,4.4,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926816,true,2007-09-14 09:02:57.000,-112.3554111,56.2407887,2.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926817,true,2007-09-14 11:01:36.000,-112.3772283,56.2262886,10.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926818,true,2007-09-14 13:01:22.000,-112.3530803,56.2446674,2.8,3,7,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926819,true,2007-09-14 15:00:51.000,-112.353104,56.2446748,4.0,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926820,true,2007-09-14 19:00:55.000,-112.3538383,56.2445967,3.6,3,5,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926821,true,2007-09-14 21:03:11.000,-112.3540814,56.2444129,12.4,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926822,true,2007-09-15 03:00:54.000,-112.3529189,56.2445174,4.4,3,6,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926823,true,2007-09-15 11:03:12.000,-112.3627589,56.2314978,14.0,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
11952926824,true,2007-09-15 13:02:42.000,-112.3220584,56.2573875,3.8,2,3,"gps","Canis lupus","30","30","Latham Alberta Wolves"
